example_id,model,method,warning_type,details
4864,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=1, reconstructed=2"
4865,XLM-R,IG,token_count_mismatch,"tokens=5, attributions=0"
4865,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=1, reconstructed=2"
4866,XLM-R,IG,token_count_mismatch,"tokens=68, attributions=0"
4867,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
4868,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
4869,XLM-R,IG,token_count_mismatch,"tokens=5, attributions=0"
4869,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=3"
4870,XLM-R,IG,token_count_mismatch,"tokens=30, attributions=0"
4870,XLM-R,IG,word_reconstruction_fail,"overlap=0.22, original_words=9, reconstructed=19"
4871,XLM-R,IG,token_count_mismatch,"tokens=21, attributions=0"
4872,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
4872,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=5"
4873,XLM-R,IG,token_count_mismatch,"tokens=25, attributions=0"
4873,XLM-R,IG,word_reconstruction_fail,"overlap=0.46, original_words=13, reconstructed=20"
4874,XLM-R,IG,token_count_mismatch,"tokens=29, attributions=0"
4874,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=13, reconstructed=20"
4875,XLM-R,IG,token_count_mismatch,"tokens=5, attributions=0"
4876,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4876,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=8"
4877,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
4877,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=7"
4878,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4878,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=9"
4879,XLM-R,IG,token_count_mismatch,"tokens=20, attributions=0"
4880,XLM-R,IG,token_count_mismatch,"tokens=33, attributions=0"
4880,XLM-R,IG,word_reconstruction_fail,"overlap=0.42, original_words=12, reconstructed=20"
4881,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
4882,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4883,XLM-R,IG,token_count_mismatch,"tokens=16, attributions=0"
4883,XLM-R,IG,word_reconstruction_fail,"overlap=0.43, original_words=7, reconstructed=12"
4884,XLM-R,IG,token_count_mismatch,"tokens=61, attributions=0"
4885,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
4886,XLM-R,IG,token_count_mismatch,"tokens=78, attributions=0"
4887,XLM-R,IG,token_count_mismatch,"tokens=23, attributions=0"
4887,XLM-R,IG,word_reconstruction_fail,"overlap=0.44, original_words=9, reconstructed=15"
4888,XLM-R,IG,token_count_mismatch,"tokens=28, attributions=0"
4888,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=6, reconstructed=12"
4889,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
4890,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
4890,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=6"
4891,XLM-R,IG,token_count_mismatch,"tokens=38, attributions=0"
4891,XLM-R,IG,word_reconstruction_fail,"overlap=0.41, original_words=17, reconstructed=25"
4892,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4892,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=8"
4893,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
4894,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
4895,XLM-R,IG,token_count_mismatch,"tokens=19, attributions=0"
4896,XLM-R,IG,token_count_mismatch,"tokens=19, attributions=0"
4896,XLM-R,IG,word_reconstruction_fail,"overlap=0.43, original_words=7, reconstructed=15"
4897,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
4898,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
4898,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=6"
4899,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4900,XLM-R,IG,token_count_mismatch,"tokens=19, attributions=0"
4900,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=10, reconstructed=16"
4901,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
4901,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=6, reconstructed=12"
4902,XLM-R,IG,token_count_mismatch,"tokens=20, attributions=0"
4903,XLM-R,IG,token_count_mismatch,"tokens=16, attributions=0"
4904,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4905,XLM-R,IG,token_count_mismatch,"tokens=35, attributions=0"
4905,XLM-R,IG,word_reconstruction_fail,"overlap=0.27, original_words=15, reconstructed=27"
4906,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
4906,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=9"
4907,XLM-R,IG,token_count_mismatch,"tokens=38, attributions=0"
4908,XLM-R,IG,token_count_mismatch,"tokens=23, attributions=0"
4908,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=10, reconstructed=18"
4909,XLM-R,IG,token_count_mismatch,"tokens=38, attributions=0"
4909,XLM-R,IG,word_reconstruction_fail,"overlap=0.35, original_words=17, reconstructed=28"
4910,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
4910,XLM-R,IG,word_reconstruction_fail,"overlap=0.20, original_words=5, reconstructed=8"
4911,XLM-R,IG,token_count_mismatch,"tokens=78, attributions=0"
4912,XLM-R,IG,token_count_mismatch,"tokens=91, attributions=0"
4912,XLM-R,IG,word_reconstruction_fail,"overlap=0.49, original_words=39, reconstructed=56"
4913,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
4913,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=8, reconstructed=12"
4914,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
4915,XLM-R,IG,token_count_mismatch,"tokens=75, attributions=0"
4916,XLM-R,IG,token_count_mismatch,"tokens=26, attributions=0"
4916,XLM-R,IG,word_reconstruction_fail,"overlap=0.27, original_words=11, reconstructed=19"
4917,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
4918,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
4919,XLM-R,IG,token_count_mismatch,"tokens=41, attributions=0"
4919,XLM-R,IG,word_reconstruction_fail,"overlap=0.36, original_words=22, reconstructed=33"
4920,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
4920,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=4"
4921,XLM-R,IG,token_count_mismatch,"tokens=55, attributions=0"
4922,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4922,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=9"
4923,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
4924,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4925,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
4926,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
4927,XLM-R,IG,token_count_mismatch,"tokens=22, attributions=0"
4928,XLM-R,IG,token_count_mismatch,"tokens=57, attributions=0"
4928,XLM-R,IG,word_reconstruction_fail,"overlap=0.42, original_words=26, reconstructed=44"
4929,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
4930,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
4931,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
4932,XLM-R,IG,token_count_mismatch,"tokens=74, attributions=0"
4932,XLM-R,IG,word_reconstruction_fail,"overlap=0.41, original_words=29, reconstructed=45"
4933,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
4934,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4935,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
4935,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=8, reconstructed=13"
4936,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
4937,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
4937,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=4"
4938,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
4938,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=5"
4939,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
4940,XLM-R,IG,token_count_mismatch,"tokens=40, attributions=0"
4941,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
4942,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
4943,XLM-R,IG,token_count_mismatch,"tokens=47, attributions=0"
4944,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
4944,XLM-R,IG,word_reconstruction_fail,"overlap=0.29, original_words=7, reconstructed=12"
4945,XLM-R,IG,token_count_mismatch,"tokens=35, attributions=0"
4945,XLM-R,IG,word_reconstruction_fail,"overlap=0.47, original_words=17, reconstructed=25"
4946,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
4946,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=7"
4947,XLM-R,IG,token_count_mismatch,"tokens=39, attributions=0"
4947,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=15, reconstructed=26"
4948,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
4948,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=3, reconstructed=6"
4949,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
4950,XLM-R,IG,token_count_mismatch,"tokens=35, attributions=0"
4950,XLM-R,IG,word_reconstruction_fail,"overlap=0.43, original_words=14, reconstructed=22"
4951,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4952,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
4953,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
4954,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
4955,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
4955,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=8"
4956,XLM-R,IG,token_count_mismatch,"tokens=31, attributions=0"
4957,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
4958,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
4959,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
4960,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
4960,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=6"
4961,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
4961,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=9"
4962,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
4963,XLM-R,IG,token_count_mismatch,"tokens=38, attributions=0"
4964,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
4965,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
4966,XLM-R,IG,token_count_mismatch,"tokens=38, attributions=0"
4966,XLM-R,IG,word_reconstruction_fail,"overlap=0.47, original_words=19, reconstructed=34"
4967,XLM-R,IG,token_count_mismatch,"tokens=35, attributions=0"
4967,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=15, reconstructed=24"
4968,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
4968,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=6, reconstructed=11"
4969,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
4969,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=8"
4970,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
4970,XLM-R,IG,word_reconstruction_fail,"overlap=0.20, original_words=5, reconstructed=9"
4971,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
4972,XLM-R,IG,token_count_mismatch,"tokens=21, attributions=0"
4972,XLM-R,IG,word_reconstruction_fail,"overlap=0.36, original_words=11, reconstructed=18"
4973,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
4974,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
4974,XLM-R,IG,word_reconstruction_fail,"overlap=0.29, original_words=7, reconstructed=14"
4975,XLM-R,IG,token_count_mismatch,"tokens=45, attributions=0"
4975,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=20, reconstructed=30"
4976,XLM-R,IG,token_count_mismatch,"tokens=6, attributions=0"
4977,XLM-R,IG,token_count_mismatch,"tokens=72, attributions=0"
4977,XLM-R,IG,word_reconstruction_fail,"overlap=0.30, original_words=27, reconstructed=38"
4978,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
4978,XLM-R,IG,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=8"
4979,XLM-R,IG,token_count_mismatch,"tokens=33, attributions=0"
4980,XLM-R,IG,token_count_mismatch,"tokens=37, attributions=0"
4980,XLM-R,IG,word_reconstruction_fail,"overlap=0.43, original_words=21, reconstructed=31"
4981,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
4981,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=4, reconstructed=9"
4982,XLM-R,IG,token_count_mismatch,"tokens=35, attributions=0"
4982,XLM-R,IG,word_reconstruction_fail,"overlap=0.35, original_words=17, reconstructed=28"
4983,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
4983,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=6"
4984,XLM-R,IG,token_count_mismatch,"tokens=17, attributions=0"
4984,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=8, reconstructed=12"
4985,XLM-R,IG,token_count_mismatch,"tokens=7, attributions=0"
4985,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=5"
4986,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
4987,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
4987,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=6"
4988,XLM-R,IG,token_count_mismatch,"tokens=44, attributions=0"
4988,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=18, reconstructed=28"
4989,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
4990,XLM-R,IG,token_count_mismatch,"tokens=36, attributions=0"
4991,XLM-R,IG,token_count_mismatch,"tokens=42, attributions=0"
4992,XLM-R,IG,token_count_mismatch,"tokens=26, attributions=0"
4993,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
4994,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
4995,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
4995,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=9"
4996,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
4996,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=7"
4997,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
4997,XLM-R,IG,word_reconstruction_fail,"overlap=0.43, original_words=7, reconstructed=8"
4998,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
4998,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=7"
4999,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
4999,XLM-R,IG,word_reconstruction_fail,"overlap=0.29, original_words=7, reconstructed=11"
5000,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
5001,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
5001,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=3, reconstructed=7"
5002,XLM-R,IG,token_count_mismatch,"tokens=93, attributions=0"
5002,XLM-R,IG,word_reconstruction_fail,"overlap=0.30, original_words=30, reconstructed=56"
5003,XLM-R,IG,token_count_mismatch,"tokens=23, attributions=0"
5004,XLM-R,IG,token_count_mismatch,"tokens=9, attributions=0"
5005,XLM-R,IG,token_count_mismatch,"tokens=18, attributions=0"
5006,XLM-R,IG,token_count_mismatch,"tokens=15, attributions=0"
5006,XLM-R,IG,word_reconstruction_fail,"overlap=0.00, original_words=5, reconstructed=12"
5007,XLM-R,IG,token_count_mismatch,"tokens=23, attributions=0"
5008,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
5009,XLM-R,IG,token_count_mismatch,"tokens=12, attributions=0"
5009,XLM-R,IG,word_reconstruction_fail,"overlap=0.17, original_words=6, reconstructed=8"
5010,XLM-R,IG,token_count_mismatch,"tokens=24, attributions=0"
5011,XLM-R,IG,token_count_mismatch,"tokens=23, attributions=0"
5012,XLM-R,IG,token_count_mismatch,"tokens=8, attributions=0"
5013,XLM-R,IG,token_count_mismatch,"tokens=10, attributions=0"
5013,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=8"
5014,XLM-R,IG,token_count_mismatch,"tokens=14, attributions=0"
5015,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
5016,XLM-R,IG,token_count_mismatch,"tokens=114, attributions=0"
5017,XLM-R,IG,token_count_mismatch,"tokens=21, attributions=0"
5017,XLM-R,IG,word_reconstruction_fail,"overlap=0.44, original_words=9, reconstructed=16"
5018,XLM-R,IG,token_count_mismatch,"tokens=41, attributions=0"
5019,XLM-R,IG,token_count_mismatch,"tokens=23, attributions=0"
5019,XLM-R,IG,word_reconstruction_fail,"overlap=0.17, original_words=12, reconstructed=19"
5020,XLM-R,IG,token_count_mismatch,"tokens=128, attributions=0"
5020,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=81, reconstructed=82"
5021,XLM-R,IG,token_count_mismatch,"tokens=16, attributions=0"
5021,XLM-R,IG,word_reconstruction_fail,"overlap=0.43, original_words=7, reconstructed=13"
5022,XLM-R,IG,token_count_mismatch,"tokens=11, attributions=0"
5022,XLM-R,IG,word_reconstruction_fail,"overlap=0.25, original_words=4, reconstructed=9"
5023,XLM-R,IG,token_count_mismatch,"tokens=37, attributions=0"
5024,XLM-R,IG,token_count_mismatch,"tokens=26, attributions=0"
5024,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=9, reconstructed=19"
5025,XLM-R,IG,token_count_mismatch,"tokens=43, attributions=0"
5026,XLM-R,IG,token_count_mismatch,"tokens=13, attributions=0"
5026,XLM-R,IG,word_reconstruction_fail,"overlap=0.33, original_words=6, reconstructed=8"
5027,XLM-R,IG,token_count_mismatch,"tokens=122, attributions=0"
5028,XLM-R,IG,token_count_mismatch,"tokens=23, attributions=0"
5028,XLM-R,IG,word_reconstruction_fail,"overlap=0.38, original_words=8, reconstructed=20"
0,XLM-R,SHAP,token_count_mismatch,"tokens=15, attributions=0"
0,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=4, reconstructed=8"
1,XLM-R,SHAP,token_count_mismatch,"tokens=31, attributions=0"
1,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.21, original_words=14, reconstructed=27"
2,XLM-R,SHAP,token_count_mismatch,"tokens=20, attributions=0"
2,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.29, original_words=7, reconstructed=14"
3,XLM-R,SHAP,token_count_mismatch,"tokens=362, attributions=0"
3,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.38, original_words=109, reconstructed=149"
4,XLM-R,SHAP,token_count_mismatch,"tokens=16, attributions=0"
4,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.43, original_words=7, reconstructed=13"
5,XLM-R,SHAP,token_count_mismatch,"tokens=96, attributions=0"
5,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.38, original_words=34, reconstructed=55"
6,XLM-R,SHAP,token_count_mismatch,"tokens=40, attributions=0"
6,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.38, original_words=16, reconstructed=26"
7,XLM-R,SHAP,token_count_mismatch,"tokens=17, attributions=0"
7,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.43, original_words=7, reconstructed=13"
8,XLM-R,SHAP,token_count_mismatch,"tokens=8, attributions=0"
8,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.00, original_words=2, reconstructed=6"
9,XLM-R,SHAP,token_count_mismatch,"tokens=11, attributions=0"
9,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.40, original_words=5, reconstructed=9"
10,XLM-R,SHAP,token_count_mismatch,"tokens=81, attributions=0"
11,XLM-R,SHAP,token_count_mismatch,"tokens=33, attributions=0"
11,XLM-R,SHAP,word_reconstruction_fail,"overlap=0.43, original_words=14, reconstructed=26"
